"Country or Area";"Commodity - Transaction";"Year";"Unit";"Quantity";"Quantity Footnotes"
"Colombia";"Conventional crude oil - exports";"1993";"Metric tons,  thousand";"10188";""
"Colombia";"Conventional crude oil - exports";"1992";"Metric tons,  thousand";"9287";""
"Colombia";"Conventional crude oil - exports";"1991";"Metric tons,  thousand";"8785";""
"Colombia";"Conventional crude oil - exports";"1990";"Metric tons,  thousand";"9682";""
"Congo";"Conventional crude oil - exports";"2014";"Metric tons,  thousand";"11637";""
"Congo";"Conventional crude oil - exports";"2013";"Metric tons,  thousand";"11551";""
"Congo";"Conventional crude oil - exports";"2012";"Metric tons,  thousand";"12884";""
"Congo";"Conventional crude oil - exports";"2011";"Metric tons,  thousand";"13586";""
"Congo";"Conventional crude oil - exports";"2010";"Metric tons,  thousand";"14984";""
"Congo";"Conventional crude oil - exports";"2009";"Metric tons,  thousand";"13446";""
"Congo";"Conventional crude oil - exports";"2008";"Metric tons,  thousand";"11461";""
"Congo";"Conventional crude oil - exports";"2007";"Metric tons,  thousand";"10626";""
"Congo";"Conventional crude oil - exports";"2006";"Metric tons,  thousand";"13245";""
"Congo";"Conventional crude oil - exports";"2005";"Metric tons,  thousand";"11716";""
"Congo";"Conventional crude oil - exports";"2004";"Metric tons,  thousand";"10656";""
"Congo";"Conventional crude oil - exports";"2003";"Metric tons,  thousand";"10133";""
"Congo";"Conventional crude oil - exports";"2002";"Metric tons,  thousand";"11250";""
"Congo";"Conventional crude oil - exports";"2001";"Metric tons,  thousand";"11587";""
"Congo";"Conventional crude oil - exports";"2000";"Metric tons,  thousand";"12821";""
"Congo";"Conventional crude oil - exports";"1999";"Metric tons,  thousand";"13171";""
"Congo";"Conventional crude oil - exports";"1998";"Metric tons,  thousand";"12243";""
"Congo";"Conventional crude oil - exports";"1997";"Metric tons,  thousand";"11020";""
"Congo";"Conventional crude oil - exports";"1996";"Metric tons,  thousand";"9790";""
"Congo";"Conventional crude oil - exports";"1995";"Metric tons,  thousand";"8710";""
"Congo";"Conventional crude oil - exports";"1994";"Metric tons,  thousand";"8878";""
"Congo";"Conventional crude oil - exports";"1993";"Metric tons,  thousand";"8960";""
"Congo";"Conventional crude oil - exports";"1992";"Metric tons,  thousand";"7920";""
"Congo";"Conventional crude oil - exports";"1991";"Metric tons,  thousand";"7405";""
"Congo";"Conventional crude oil - exports";"1990";"Metric tons,  thousand";"7421";""
"Costa Rica";"Conventional crude oil - exports";"2013";"Metric tons,  thousand";"0";""
"Costa Rica";"Conventional crude oil - exports";"2012";"Metric tons,  thousand";"64.325768321513";""
"Costa Rica";"Conventional crude oil - exports";"2011";"Metric tons,  thousand";"0";""
"Costa Rica";"Conventional crude oil - exports";"2010";"Metric tons,  thousand";"0";""
"Côte d'Ivoire";"Conventional crude oil - exports";"2014";"Metric tons,  thousand";"888";""
"Côte d'Ivoire";"Conventional crude oil - exports";"2013";"Metric tons,  thousand";"1234";""
"Côte d'Ivoire";"Conventional crude oil - exports";"2012";"Metric tons,  thousand";"1433";""
"Côte d'Ivoire";"Conventional crude oil - exports";"2011";"Metric tons,  thousand";"1623";""
"Côte d'Ivoire";"Conventional crude oil - exports";"2010";"Metric tons,  thousand";"1921";""
"Côte d'Ivoire";"Conventional crude oil - exports";"2009";"Metric tons,  thousand";"2164";""
"Côte d'Ivoire";"Conventional crude oil - exports";"2008";"Metric tons,  thousand";"2076";""
"Côte d'Ivoire";"Conventional crude oil - exports";"2007";"Metric tons,  thousand";"2400";""
"Côte d'Ivoire";"Conventional crude oil - exports";"2006";"Metric tons,  thousand";"2998";""
"Côte d'Ivoire";"Conventional crude oil - exports";"2005";"Metric tons,  thousand";"1970";""
"Côte d'Ivoire";"Conventional crude oil - exports";"2004";"Metric tons,  thousand";"1278";""
"Côte d'Ivoire";"Conventional crude oil - exports";"2003";"Metric tons,  thousand";"1184";""
"Côte d'Ivoire";"Conventional crude oil - exports";"2002";"Metric tons,  thousand";"329";""
"Côte d'Ivoire";"Conventional crude oil - exports";"2001";"Metric tons,  thousand";"242";""
"Côte d'Ivoire";"Conventional crude oil - exports";"2000";"Metric tons,  thousand";"339";""
"Côte d'Ivoire";"Conventional crude oil - exports";"1999";"Metric tons,  thousand";"470";""
"Côte d'Ivoire";"Conventional crude oil - exports";"1998";"Metric tons,  thousand";"505";""
"Côte d'Ivoire";"Conventional crude oil - exports";"1997";"Metric tons,  thousand";"706";""
"Côte d'Ivoire";"Conventional crude oil - exports";"1996";"Metric tons,  thousand";"860";""
"Côte d'Ivoire";"Conventional crude oil - exports";"1995";"Metric tons,  thousand";"420";""
"Côte d'Ivoire";"Conventional crude oil - exports";"1994";"Metric tons,  thousand";"310";""
"Côte d'Ivoire";"Conventional crude oil - exports";"1993";"Metric tons,  thousand";"314";""
"Côte d'Ivoire";"Conventional crude oil - exports";"1992";"Metric tons,  thousand";"378";""
"Côte d'Ivoire";"Conventional crude oil - exports";"1991";"Metric tons,  thousand";"388";""
"Côte d'Ivoire";"Conventional crude oil - exports";"1990";"Metric tons,  thousand";"25";""
"Croatia";"Conventional crude oil - exports";"2000";"Metric tons,  thousand";"35";""
"Croatia";"Conventional crude oil - exports";"1999";"Metric tons,  thousand";"130";""
"Croatia";"Conventional crude oil - exports";"1998";"Metric tons,  thousand";"40";""
"Croatia";"Conventional crude oil - exports";"1997";"Metric tons,  thousand";"40";""
"Croatia";"Conventional crude oil - exports";"1996";"Metric tons,  thousand";"111";""
"Croatia";"Conventional crude oil - exports";"1995";"Metric tons,  thousand";"250";""
"Croatia";"Conventional crude oil - exports";"1994";"Metric tons,  thousand";"218";""
"Croatia";"Conventional crude oil - exports";"1993";"Metric tons,  thousand";"524";""
"Croatia";"Conventional crude oil - exports";"1992";"Metric tons,  thousand";"627";""
"Cuba";"Conventional crude oil - exports";"1991";"Metric tons,  thousand";"0";""
"Cuba";"Conventional crude oil - exports";"1990";"Metric tons,  thousand";"74";""
"Czechia";"Conventional crude oil - exports";"2014";"Metric tons,  thousand";"27";""
"Czechia";"Conventional crude oil - exports";"2013";"Metric tons,  thousand";"25";""
"Czechia";"Conventional crude oil - exports";"2012";"Metric tons,  thousand";"21";""
"Czechia";"Conventional crude oil - exports";"2011";"Metric tons,  thousand";"19";""
"Czechia";"Conventional crude oil - exports";"2010";"Metric tons,  thousand";"20";""
"Czechia";"Conventional crude oil - exports";"2009";"Metric tons,  thousand";"21";""
"Czechia";"Conventional crude oil - exports";"2008";"Metric tons,  thousand";"20";""
"Czechia";"Conventional crude oil - exports";"2007";"Metric tons,  thousand";"17";""
"Czechia";"Conventional crude oil - exports";"2006";"Metric tons,  thousand";"42";""
"Czechia";"Conventional crude oil - exports";"2005";"Metric tons,  thousand";"58";""
"Czechia";"Conventional crude oil - exports";"2004";"Metric tons,  thousand";"64";""
"Czechia";"Conventional crude oil - exports";"2003";"Metric tons,  thousand";"133";""
"Czechia";"Conventional crude oil - exports";"2002";"Metric tons,  thousand";"140";""
"Czechia";"Conventional crude oil - exports";"2001";"Metric tons,  thousand";"119";""
"Czechia";"Conventional crude oil - exports";"2000";"Metric tons,  thousand";"111";""
"Czechia";"Conventional crude oil - exports";"1999";"Metric tons,  thousand";"109";""
"Czechia";"Conventional crude oil - exports";"1998";"Metric tons,  thousand";"103";""
"Czechia";"Conventional crude oil - exports";"1997";"Metric tons,  thousand";"91";""
"Czechia";"Conventional crude oil - exports";"1996";"Metric tons,  thousand";"84";""
"Czechia";"Conventional crude oil - exports";"1995";"Metric tons,  thousand";"102";""
"Czechia";"Conventional crude oil - exports";"1994";"Metric tons,  thousand";"222";""
"Czechia";"Conventional crude oil - exports";"1993";"Metric tons,  thousand";"65";""
"Czechia";"Conventional crude oil - exports";"1992";"Metric tons,  thousand";"40";""
"Czechoslovakia (former)";"Conventional crude oil - exports";"1991";"Metric tons,  thousand";"0";""
"Czechoslovakia (former)";"Conventional crude oil - exports";"1990";"Metric tons,  thousand";"0";""
"Dem. Rep. of the Congo";"Conventional crude oil - exports";"2014";"Metric tons,  thousand";"1061";""
"Dem. Rep. of the Congo";"Conventional crude oil - exports";"2013";"Metric tons,  thousand";"1129";""
"Dem. Rep. of the Congo";"Conventional crude oil - exports";"2012";"Metric tons,  thousand";"1197";""
"Dem. Rep. of the Congo";"Conventional crude oil - exports";"2011";"Metric tons,  thousand";"1205";""
"Dem. Rep. of the Congo";"Conventional crude oil - exports";"2010";"Metric tons,  thousand";"1109";""
"Dem. Rep. of the Congo";"Conventional crude oil - exports";"2009";"Metric tons,  thousand";"1109";""
"Dem. Rep. of the Congo";"Conventional crude oil - exports";"2008";"Metric tons,  thousand";"1139";""
"Dem. Rep. of the Congo";"Conventional crude oil - exports";"2007";"Metric tons,  thousand";"1215";""
"Dem. Rep. of the Congo";"Conventional crude oil - exports";"2006";"Metric tons,  thousand";"1261";""
"Dem. Rep. of the Congo";"Conventional crude oil - exports";"2005";"Metric tons,  thousand";"1269";""
"Dem. Rep. of the Congo";"Conventional crude oil - exports";"2004";"Metric tons,  thousand";"1393";""
"Dem. Rep. of the Congo";"Conventional crude oil - exports";"2003";"Metric tons,  thousand";"1286";""
"Dem. Rep. of the Congo";"Conventional crude oil - exports";"2002";"Metric tons,  thousand";"1181";""
"Dem. Rep. of the Congo";"Conventional crude oil - exports";"2001";"Metric tons,  thousand";"1218";""
"Dem. Rep. of the Congo";"Conventional crude oil - exports";"2000";"Metric tons,  thousand";"1186";""
"Dem. Rep. of the Congo";"Conventional crude oil - exports";"1999";"Metric tons,  thousand";"1174";""
"Dem. Rep. of the Congo";"Conventional crude oil - exports";"1998";"Metric tons,  thousand";"1130";""
"Dem. Rep. of the Congo";"Conventional crude oil - exports";"1997";"Metric tons,  thousand";"1128";""
"Dem. Rep. of the Congo";"Conventional crude oil - exports";"1996";"Metric tons,  thousand";"1125";""
"Dem. Rep. of the Congo";"Conventional crude oil - exports";"1995";"Metric tons,  thousand";"1130";""
"Dem. Rep. of the Congo";"Conventional crude oil - exports";"1994";"Metric tons,  thousand";"1133";""
"Dem. Rep. of the Congo";"Conventional crude oil - exports";"1993";"Metric tons,  thousand";"1012";""
"Dem. Rep. of the Congo";"Conventional crude oil - exports";"1992";"Metric tons,  thousand";"1020";""
"Dem. Rep. of the Congo";"Conventional crude oil - exports";"1991";"Metric tons,  thousand";"1117";"1"
"Dem. Rep. of the Congo";"Conventional crude oil - exports";"1990";"Metric tons,  thousand";"1150";"1"
"Denmark";"Conventional crude oil - exports";"2014";"Metric tons,  thousand";"4799";""
"Denmark";"Conventional crude oil - exports";"2013";"Metric tons,  thousand";"6165";""
"Denmark";"Conventional crude oil - exports";"2012";"Metric tons,  thousand";"6059";""
"Denmark";"Conventional crude oil - exports";"2011";"Metric tons,  thousand";"7275";""
"Denmark";"Conventional crude oil - exports";"2010";"Metric tons,  thousand";"7702";""
"Denmark";"Conventional crude oil - exports";"2009";"Metric tons,  thousand";"8557";""
"Denmark";"Conventional crude oil - exports";"2008";"Metric tons,  thousand";"8656";""
"Denmark";"Conventional crude oil - exports";"2007";"Metric tons,  thousand";"9402";""
"Denmark";"Conventional crude oil - exports";"2006";"Metric tons,  thousand";"11568";""
"Denmark";"Conventional crude oil - exports";"2005";"Metric tons,  thousand";"13627";""
"Denmark";"Conventional crude oil - exports";"2004";"Metric tons,  thousand";"14940";""
"Denmark";"Conventional crude oil - exports";"2003";"Metric tons,  thousand";"13352";""
"Denmark";"Conventional crude oil - exports";"2002";"Metric tons,  thousand";"13727";""
"Denmark";"Conventional crude oil - exports";"2001";"Metric tons,  thousand";"11932";""
"Denmark";"Conventional crude oil - exports";"2000";"Metric tons,  thousand";"13395";""
"Denmark";"Conventional crude oil - exports";"1999";"Metric tons,  thousand";"11015";""
"Denmark";"Conventional crude oil - exports";"1998";"Metric tons,  thousand";"8288";""
"Denmark";"Conventional crude oil - exports";"1997";"Metric tons,  thousand";"7030";""
"Denmark";"Conventional crude oil - exports";"1996";"Metric tons,  thousand";"5241";""
"Denmark";"Conventional crude oil - exports";"1995";"Metric tons,  thousand";"4753";""
"Denmark";"Conventional crude oil - exports";"1994";"Metric tons,  thousand";"5909";""
"Denmark";"Conventional crude oil - exports";"1993";"Metric tons,  thousand";"5115";""
"Denmark";"Conventional crude oil - exports";"1992";"Metric tons,  thousand";"4426";""
"Denmark";"Conventional crude oil - exports";"1991";"Metric tons,  thousand";"4254";""
"Denmark";"Conventional crude oil - exports";"1990";"Metric tons,  thousand";"2769";""
"Ecuador";"Conventional crude oil - exports";"2014";"Metric tons,  thousand";"20283.37";""
"Ecuador";"Conventional crude oil - exports";"2013";"Metric tons,  thousand";"18310.97";""
"Ecuador";"Conventional crude oil - exports";"2012";"Metric tons,  thousand";"16858";""
"Ecuador";"Conventional crude oil - exports";"2011";"Metric tons,  thousand";"15808.86";""
"Ecuador";"Conventional crude oil - exports";"2010";"Metric tons,  thousand";"16219.81";""
"Ecuador";"Conventional crude oil - exports";"2009";"Metric tons,  thousand";"14702.26";""
"Ecuador";"Conventional crude oil - exports";"2008";"Metric tons,  thousand";"18217";""
"Ecuador";"Conventional crude oil - exports";"2007";"Metric tons,  thousand";"17717";""
"Ecuador";"Conventional crude oil - exports";"2006";"Metric tons,  thousand";"19644";""
"Ecuador";"Conventional crude oil - exports";"2005";"Metric tons,  thousand";"18818";""
"Ecuador";"Conventional crude oil - exports";"2004";"Metric tons,  thousand";"18506";""
"Ecuador";"Conventional crude oil - exports";"2003";"Metric tons,  thousand";"13224";""
"Ecuador";"Conventional crude oil - exports";"2002";"Metric tons,  thousand";"12058";""
"Ecuador";"Conventional crude oil - exports";"2001";"Metric tons,  thousand";"12758";""
"Ecuador";"Conventional crude oil - exports";"2000";"Metric tons,  thousand";"12387";""
"Ecuador";"Conventional crude oil - exports";"1999";"Metric tons,  thousand";"12112";""
"Ecuador";"Conventional crude oil - exports";"1998";"Metric tons,  thousand";"12277";""
"Ecuador";"Conventional crude oil - exports";"1997";"Metric tons,  thousand";"12780";""
"Ecuador";"Conventional crude oil - exports";"1996";"Metric tons,  thousand";"11056";""
"Ecuador";"Conventional crude oil - exports";"1995";"Metric tons,  thousand";"12686";""
"Ecuador";"Conventional crude oil - exports";"1994";"Metric tons,  thousand";"12421";""
"Ecuador";"Conventional crude oil - exports";"1993";"Metric tons,  thousand";"11404";""
"Ecuador";"Conventional crude oil - exports";"1992";"Metric tons,  thousand";"10643";""
"Ecuador";"Conventional crude oil - exports";"1991";"Metric tons,  thousand";"9337";""
"Ecuador";"Conventional crude oil - exports";"1990";"Metric tons,  thousand";"8911";""
"Egypt";"Conventional crude oil - exports";"2014";"Metric tons,  thousand";"9945";""
"Egypt";"Conventional crude oil - exports";"2013";"Metric tons,  thousand";"11752";""
"Egypt";"Conventional crude oil - exports";"2012";"Metric tons,  thousand";"9530";""
"Egypt";"Conventional crude oil - exports";"2011";"Metric tons,  thousand";"4678";""
"Egypt";"Conventional crude oil - exports";"2010";"Metric tons,  thousand";"6824";""
"Egypt";"Conventional crude oil - exports";"2009";"Metric tons,  thousand";"5437";""
"Egypt";"Conventional crude oil - exports";"2008";"Metric tons,  thousand";"4975";""
"Egypt";"Conventional crude oil - exports";"2007";"Metric tons,  thousand";"1474";""
"Egypt";"Conventional crude oil - exports";"2006";"Metric tons,  thousand";"1803";""
"Egypt";"Conventional crude oil - exports";"2005";"Metric tons,  thousand";"2055";""
"Egypt";"Conventional crude oil - exports";"2004";"Metric tons,  thousand";"962";""
"Egypt";"Conventional crude oil - exports";"2003";"Metric tons,  thousand";"787";""
"Egypt";"Conventional crude oil - exports";"2002";"Metric tons,  thousand";"2420";""
"Egypt";"Conventional crude oil - exports";"2001";"Metric tons,  thousand";"2409";""
"Egypt";"Conventional crude oil - exports";"2000";"Metric tons,  thousand";"2140";""
"Egypt";"Conventional crude oil - exports";"1999";"Metric tons,  thousand";"2819";""
"Egypt";"Conventional crude oil - exports";"1998";"Metric tons,  thousand";"2791";""
"Egypt";"Conventional crude oil - exports";"1997";"Metric tons,  thousand";"6148";""
"Egypt";"Conventional crude oil - exports";"1996";"Metric tons,  thousand";"6685";""
"Egypt";"Conventional crude oil - exports";"1995";"Metric tons,  thousand";"8369";""
"Egypt";"Conventional crude oil - exports";"1994";"Metric tons,  thousand";"8346";""
"Egypt";"Conventional crude oil - exports";"1993";"Metric tons,  thousand";"19610";""
"Egypt";"Conventional crude oil - exports";"1992";"Metric tons,  thousand";"21171";"1"
"Egypt";"Conventional crude oil - exports";"1991";"Metric tons,  thousand";"20631";"1"
"Egypt";"Conventional crude oil - exports";"1990";"Metric tons,  thousand";"19113";""
"El Salvador";"Conventional crude oil - exports";"2014";"Metric tons,  thousand";"0";""
"El Salvador";"Conventional crude oil - exports";"2013";"Metric tons,  thousand";"11";""
"Equatorial Guinea";"Conventional crude oil - exports";"2014";"Metric tons,  thousand";"13511.22";"1"
"Equatorial Guinea";"Conventional crude oil - exports";"2013";"Metric tons,  thousand";"12822.94";"1"
"Equatorial Guinea";"Conventional crude oil - exports";"2012";"Metric tons,  thousand";"13072.32";"1"
"Equatorial Guinea";"Conventional crude oil - exports";"2011";"Metric tons,  thousand";"11965.09";"1"
"Equatorial Guinea";"Conventional crude oil - exports";"2010";"Metric tons,  thousand";"12773.07";"1"
"Equatorial Guinea";"Conventional crude oil - exports";"2009";"Metric tons,  thousand";"15406";""
"Equatorial Guinea";"Conventional crude oil - exports";"2008";"Metric tons,  thousand";"17397";""
"Equatorial Guinea";"Conventional crude oil - exports";"2007";"Metric tons,  thousand";"17457";""
"Equatorial Guinea";"Conventional crude oil - exports";"2006";"Metric tons,  thousand";"17088";""
"Equatorial Guinea";"Conventional crude oil - exports";"2005";"Metric tons,  thousand";"17915";""
"Equatorial Guinea";"Conventional crude oil - exports";"2004";"Metric tons,  thousand";"17383";""
"Equatorial Guinea";"Conventional crude oil - exports";"2003";"Metric tons,  thousand";"12546.391753";""
"Equatorial Guinea";"Conventional crude oil - exports";"2002";"Metric tons,  thousand";"11287.800687";""
"Equatorial Guinea";"Conventional crude oil - exports";"2001";"Metric tons,  thousand";"9661.512027";""
"Equatorial Guinea";"Conventional crude oil - exports";"2000";"Metric tons,  thousand";"5770.618557";""
"Equatorial Guinea";"Conventional crude oil - exports";"1999";"Metric tons,  thousand";"4999.140893";""
"Equatorial Guinea";"Conventional crude oil - exports";"1998";"Metric tons,  thousand";"4338.487973";""
"Equatorial Guinea";"Conventional crude oil - exports";"1997";"Metric tons,  thousand";"2940.721649";""
"Equatorial Guinea";"Conventional crude oil - exports";"1996";"Metric tons,  thousand";"841.838488";""
"Equatorial Guinea";"Conventional crude oil - exports";"1995";"Metric tons,  thousand";"311.254296";""
"Equatorial Guinea";"Conventional crude oil - exports";"1994";"Metric tons,  thousand";"242";""
"Equatorial Guinea";"Conventional crude oil - exports";"1993";"Metric tons,  thousand";"222";""
"Equatorial Guinea";"Conventional crude oil - exports";"1992";"Metric tons,  thousand";"125";""
"Equatorial Guinea";"Conventional crude oil - exports";"1991";"Metric tons,  thousand";"0";""
"Fiji";"Conventional crude oil - exports";"2014";"Metric tons,  thousand";"0";""
"Fiji";"Conventional crude oil - exports";"2013";"Metric tons,  thousand";"0";""
"Fiji";"Conventional crude oil - exports";"2012";"Metric tons,  thousand";"0";""
"Fiji";"Conventional crude oil - exports";"2011";"Metric tons,  thousand";"0";""
"Fiji";"Conventional crude oil - exports";"2010";"Metric tons,  thousand";"0";""
"Fiji";"Conventional crude oil - exports";"2009";"Metric tons,  thousand";"0";""
"Fiji";"Conventional crude oil - exports";"2008";"Metric tons,  thousand";"0.0002";""
"Finland";"Conventional crude oil - exports";"1992";"Metric tons,  thousand";"4";""
"France";"Conventional crude oil - exports";"2014";"Metric tons,  thousand";"20";""
"France";"Conventional crude oil - exports";"2013";"Metric tons,  thousand";"68";""
"France";"Conventional crude oil - exports";"2012";"Metric tons,  thousand";"183";""
"France";"Conventional crude oil - exports";"2011";"Metric tons,  thousand";"461";""
"France";"Conventional crude oil - exports";"2010";"Metric tons,  thousand";"0";""
"Gabon";"Conventional crude oil - exports";"2014";"Metric tons,  thousand";"10792";""
"Gabon";"Conventional crude oil - exports";"2013";"Metric tons,  thousand";"10770";""
"Gabon";"Conventional crude oil - exports";"2012";"Metric tons,  thousand";"11884";""
"Gabon";"Conventional crude oil - exports";"2011";"Metric tons,  thousand";"11482";""
"Gabon";"Conventional crude oil - exports";"2010";"Metric tons,  thousand";"12156";""
"Gabon";"Conventional crude oil - exports";"2009";"Metric tons,  thousand";"10586";""
"Gabon";"Conventional crude oil - exports";"2008";"Metric tons,  thousand";"10734";""
"Gabon";"Conventional crude oil - exports";"2007";"Metric tons,  thousand";"11372";""
"Gabon";"Conventional crude oil - exports";"2006";"Metric tons,  thousand";"11267";""
"Gabon";"Conventional crude oil - exports";"2005";"Metric tons,  thousand";"12643";""
"Gabon";"Conventional crude oil - exports";"2004";"Metric tons,  thousand";"12921";""
"Gabon";"Conventional crude oil - exports";"2003";"Metric tons,  thousand";"12664";""
"Gabon";"Conventional crude oil - exports";"2002";"Metric tons,  thousand";"11941";""
"Gabon";"Conventional crude oil - exports";"2001";"Metric tons,  thousand";"12396";""
"Gabon";"Conventional crude oil - exports";"2000";"Metric tons,  thousand";"13177";""
"Gabon";"Conventional crude oil - exports";"1999";"Metric tons,  thousand";"15055";""
"Gabon";"Conventional crude oil - exports";"1998";"Metric tons,  thousand";"17009";""
"Gabon";"Conventional crude oil - exports";"1997";"Metric tons,  thousand";"18057";""
"Gabon";"Conventional crude oil - exports";"1996";"Metric tons,  thousand";"17796";""
"Gabon";"Conventional crude oil - exports";"1995";"Metric tons,  thousand";"17651";""
"Gabon";"Conventional crude oil - exports";"1994";"Metric tons,  thousand";"16526";""
"Gabon";"Conventional crude oil - exports";"1993";"Metric tons,  thousand";"14757";""
"Gabon";"Conventional crude oil - exports";"1992";"Metric tons,  thousand";"13546";""
"Gabon";"Conventional crude oil - exports";"1991";"Metric tons,  thousand";"13819";""
"Gabon";"Conventional crude oil - exports";"1990";"Metric tons,  thousand";"11909";""
"Georgia";"Conventional crude oil - exports";"2014";"Metric tons,  thousand";"51.3";""
"Georgia";"Conventional crude oil - exports";"2013";"Metric tons,  thousand";"57";""
"Georgia";"Conventional crude oil - exports";"2012";"Metric tons,  thousand";"37";""
"Georgia";"Conventional crude oil - exports";"2011";"Metric tons,  thousand";"49";""
"Georgia";"Conventional crude oil - exports";"2010";"Metric tons,  thousand";"58";""
"Georgia";"Conventional crude oil - exports";"2009";"Metric tons,  thousand";"60";""
"Georgia";"Conventional crude oil - exports";"2008";"Metric tons,  thousand";"35";""
"Georgia";"Conventional crude oil - exports";"2007";"Metric tons,  thousand";"58";""
"Georgia";"Conventional crude oil - exports";"2006";"Metric tons,  thousand";"60";""
"Georgia";"Conventional crude oil - exports";"2005";"Metric tons,  thousand";"64";""
"Georgia";"Conventional crude oil - exports";"2004";"Metric tons,  thousand";"52";""
"Georgia";"Conventional crude oil - exports";"2003";"Metric tons,  thousand";"72";""
"Georgia";"Conventional crude oil - exports";"2002";"Metric tons,  thousand";"51";""
"Georgia";"Conventional crude oil - exports";"2001";"Metric tons,  thousand";"70";""
"Georgia";"Conventional crude oil - exports";"2000";"Metric tons,  thousand";"75";""
"Georgia";"Conventional crude oil - exports";"1999";"Metric tons,  thousand";"40";""
"Georgia";"Conventional crude oil - exports";"1998";"Metric tons,  thousand";"54";""
"Georgia";"Conventional crude oil - exports";"1997";"Metric tons,  thousand";"131";""
"Georgia";"Conventional crude oil - exports";"1996";"Metric tons,  thousand";"113";""
"Georgia";"Conventional crude oil - exports";"1995";"Metric tons,  thousand";"0";""
"Georgia";"Conventional crude oil - exports";"1994";"Metric tons,  thousand";"0";""
"Germany";"Conventional crude oil - exports";"2014";"Metric tons,  thousand";"30";""
"Germany";"Conventional crude oil - exports";"2013";"Metric tons,  thousand";"34";""
"Germany";"Conventional crude oil - exports";"2012";"Metric tons,  thousand";"194";""
"Germany";"Conventional crude oil - exports";"2011";"Metric tons,  thousand";"375";""
"Germany";"Conventional crude oil - exports";"2010";"Metric tons,  thousand";"706";""
"Germany";"Conventional crude oil - exports";"2009";"Metric tons,  thousand";"110";""
"Germany";"Conventional crude oil - exports";"2008";"Metric tons,  thousand";"135";""
"Germany";"Conventional crude oil - exports";"2007";"Metric tons,  thousand";"690";""
"Germany";"Conventional crude oil - exports";"2006";"Metric tons,  thousand";"548";""
"Germany";"Conventional crude oil - exports";"2005";"Metric tons,  thousand";"703";""
"Germany";"Conventional crude oil - exports";"2004";"Metric tons,  thousand";"1108";""
"Germany";"Conventional crude oil - exports";"2003";"Metric tons,  thousand";"647";""
"Germany";"Conventional crude oil - exports";"2002";"Metric tons,  thousand";"1322";""
"Germany";"Conventional crude oil - exports";"2001";"Metric tons,  thousand";"1030";""
"Germany";"Conventional crude oil - exports";"2000";"Metric tons,  thousand";"3217";""
"Germany";"Conventional crude oil - exports";"1999";"Metric tons,  thousand";"1741";""
"Germany";"Conventional crude oil - exports";"1998";"Metric tons,  thousand";"1389";""
"Germany";"Conventional crude oil - exports";"1997";"Metric tons,  thousand";"3583";""
"Germany";"Conventional crude oil - exports";"1996";"Metric tons,  thousand";"1778";""
"Germany";"Conventional crude oil - exports";"1995";"Metric tons,  thousand";"763";""
"Germany";"Conventional crude oil - exports";"1994";"Metric tons,  thousand";"1121";""
"Germany";"Conventional crude oil - exports";"1993";"Metric tons,  thousand";"108";""
"Germany";"Conventional crude oil - exports";"1992";"Metric tons,  thousand";"208";""
"Germany, Fed. R. (former)";"Conventional crude oil - exports";"1990";"Metric tons,  thousand";"0";""
"Ghana";"Conventional crude oil - exports";"2014";"Metric tons,  thousand";"5386.1";""
"Ghana";"Conventional crude oil - exports";"2013";"Metric tons,  thousand";"5108.7";""
"Ghana";"Conventional crude oil - exports";"2012";"Metric tons,  thousand";"4202.1";""
"Ghana";"Conventional crude oil - exports";"2011";"Metric tons,  thousand";"3887.1";""
"Ghana";"Conventional crude oil - exports";"2010";"Metric tons,  thousand";"0";""
"Ghana";"Conventional crude oil - exports";"2009";"Metric tons,  thousand";"0";""
"Ghana";"Conventional crude oil - exports";"1990";"Metric tons,  thousand";"0";"1"
"Greece";"Conventional crude oil - exports";"2014";"Metric tons,  thousand";"59";""
"Greece";"Conventional crude oil - exports";"2013";"Metric tons,  thousand";"145";""
"Greece";"Conventional crude oil - exports";"2012";"Metric tons,  thousand";"258";""
"Greece";"Conventional crude oil - exports";"2011";"Metric tons,  thousand";"684";""
"Greece";"Conventional crude oil - exports";"2010";"Metric tons,  thousand";"847";""
"Greece";"Conventional crude oil - exports";"2009";"Metric tons,  thousand";"998";""
"Greece";"Conventional crude oil - exports";"2008";"Metric tons,  thousand";"1063";""
"Greece";"Conventional crude oil - exports";"2007";"Metric tons,  thousand";"1056";""
"Greece";"Conventional crude oil - exports";"2006";"Metric tons,  thousand";"1054";""
"Greece";"Conventional crude oil - exports";"2005";"Metric tons,  thousand";"918";""
"Greece";"Conventional crude oil - exports";"2004";"Metric tons,  thousand";"812";""
"Greece";"Conventional crude oil - exports";"2003";"Metric tons,  thousand";"1105";""
"Greece";"Conventional crude oil - exports";"2002";"Metric tons,  thousand";"387";""
"Greece";"Conventional crude oil - exports";"2001";"Metric tons,  thousand";"0";""
"Greece";"Conventional crude oil - exports";"2000";"Metric tons,  thousand";"0";""
"Greece";"Conventional crude oil - exports";"1999";"Metric tons,  thousand";"116";""
"Greece";"Conventional crude oil - exports";"1998";"Metric tons,  thousand";"0";""
"Greece";"Conventional crude oil - exports";"1997";"Metric tons,  thousand";"204";""
"Greece";"Conventional crude oil - exports";"1996";"Metric tons,  thousand";"260";""
"Greece";"Conventional crude oil - exports";"1995";"Metric tons,  thousand";"632";""
